"Country","Region","Year","CO2","CO2CAPITA","ENERGY","ENERGYCAPITA","GDP","GDPCAPITA"
"Peru","Non-OECD Americas",1977,94.959464270641,129.050509098766,111.952580051981,152.144260307241,98.2546480405153,133.528684563871
"Peru","Non-OECD Americas",1978,95.8744798531094,126.896626751187,108.664208006739,143.824732773215,98.5316610584277,130.413593227961
"Peru","Non-OECD Americas",1979,100.242470562966,129.275769865753,108.286163360488,139.649163230096,104.243567519799,134.435707430112
"Peru","Non-OECD Americas",1980,106.529624658494,133.949082171838,115.65084289574,145.417993426195,110.630162129091,139.105049184382
"Peru","Non-OECD Americas",1981,110.948083928871,136.102052937418,116.366867674101,142.749374513719,116.772033581455,143.246398976138
"Peru","Non-OECD Americas",1982,110.010717386926,131.746073104599,118.466659133168,141.872696636654,116.512015227219,139.531864170114
"Peru","Non-OECD Americas",1983,92.8142579376985,108.566817149311,108.931304767677,127.419270587572,104.384623228306,122.10092021459
"Peru","Non-OECD Americas",1984,97.1270842439473,110.994390983908,111.602272377058,127.536272208066,108.152340165188,123.593776376207
"Peru","Non-OECD Americas",1985,94.2581957348582,105.263424830123,108.688863092364,121.378962124177,110.38034057306,123.267930094049
"Peru","Non-OECD Americas",1986,100.937904552889,110.180618257447,110.698252570806,120.834704884126,120.786173141634,131.846359329988
"Peru","Non-OECD Americas",1987,109.137760679361,116.475156578741,113.658917436282,121.300273366014,132.532884674212,141.44314853237
"Peru","Non-OECD Americas",1988,111.036082670239,115.905527328709,111.785130928778,116.687424810255,120.019713809864,125.283132153414
"Peru","Non-OECD Americas",1989,100.815593249519,102.976365476029,103.172287683757,105.383570746098,105.242853743924,107.498515076449
"Peru","Non-OECD Americas",1990,100,100,100,100,100,100
"Peru","Non-OECD Americas",1991,96.8123008314829,94.8311309181338,98.0943673402299,96.0869611782614,102.219503076034,100.127680009002
"Peru","Non-OECD Americas",1992,101.09595440843,97.049804146229,95.4007992356924,91.5825854298042,101.665477040209,97.5965328476338
"Peru","Non-OECD Americas",1993,104.592790486211,98.4707918367209,101.843994945707,95.8828880986869,106.996703035247,100.733999186954
"Peru","Non-OECD Americas",1994,107.299528765095,99.1585932662568,105.500138684857,97.4957249279972,120.165867917474,111.048748847737
"Peru","Non-OECD Americas",1995,121.715547659621,110.515631214549,112.706614754014,102.335674538702,129.072771149859,117.195864049585
"Peru","Non-OECD Americas",1996,134.087866693633,119.746977059938,116.081279598944,103.666220277654,132.685836647293,118.494896137656
"Peru","Non-OECD Americas",1997,132.690850763495,116.656994385742,112.364525440966,98.7868246989155,141.280038068047,124.20829705205
"Peru","Non-OECD Americas",1998,127.515258617159,110.447442453839,118.19237130559,102.372416209806,140.726012032222,121.88994700902
"Peru","Non-OECD Americas",1999,140.229674259969,119.744653967855,125.916604172873,107.522464664188,142.829951395262,121.96507762233
"Peru","Non-OECD Americas",2000,137.860341970202,116.113358448142,125.552941659904,105.747407200877,146.677543251419,123.53967727373
"Peru","Non-OECD Americas",2001,127.075447729573,105.619580274681,121.17050019005,100.711644935388,147.585058291696,122.666275744749
"Peru","Non-OECD Americas",2002,133.281837502727,109.362154323973,121.973845063333,100.083572655064,155.633731008463,127.702621958638
"Peru","Non-OECD Americas",2003,129.889234515941,105.245093242981,119.555592081608,96.8720732186972,162.115495734339,131.357002204819
"Peru","Non-OECD Americas",2004,150.214279834222,120.218790963281,132.262206835623,105.851471733991,170.153971652901,136.176832004835
"Peru","Non-OECD Americas",2005,149.508059508398,118.193133462144,140.171352845094,110.812028922487,180.847014037592,142.96804691773
"Peru","Non-OECD Americas",2006,146.36827987768,114.303414844012,136.102236421725,106.286351140501,194.463138574488,151.86214403096
"Peru","Non-OECD Americas",2007,161.472012566264,124.569668055132,147.263799143236,113.608558438462,211.027837259101,162.800148582843
"Peru","Non-OECD Americas",2008,183.847887695909,140.103618627841,154.454865783878,117.704292837955,230.323578396384,175.521009205288
"Peru","Non-OECD Americas",2009,196.870698524158,148.165531228425,161.921247547333,121.862460182595,232.740219571055,175.161050016461
"Peru","Non-OECD Americas",2010,214.633772294547,159.488368893343,191.762119515528,142.493081727562,252.408143842833,187.557450659002
"Peru","Non-OECD Americas",2011,231.000749454467,169.423835965815,195.186094531707,143.156145340846,268.694130043166,197.069448133474
"Peru","Non-OECD Americas",2012,229.824579181421,166.331147909177,210.04900198268,152.018951764845,284.682709629176,206.033671642828
"Peru","Non-OECD Americas",2013,234.224234185821,167.26361392357,209.260039242678,149.436246574511,301.109751538017,215.027729325055
"Peru","Non-OECD Americas",2014,249.647221523446,175.929031872672,244.269233535026,172.139106976044,308.186329492539,217.182159100948
"Philippines","Asia",1971,60.497633498987,101.697291860784,53.3858602324698,89.7423104887468,50.2010156580618,84.3885462258814
"Philippines","Asia",1972,63.1039236132508,103.074456323535,53.7003946483867,87.7146564873728,52.9348286077021,86.464174759692
"Philippines","Asia",1973,71.6467041341629,113.726704786527,59.8057758689753,94.931286776903,57.6576385950063,91.5214917758637
"Philippines","Asia",1974,68.7018857555441,105.999395190503,59.9726219212723,92.5311085966889,59.7090562843843,92.1244560311022
"Philippines","Asia",1975,76.0870272755436,114.138832271173,63.5958633325322,95.4007251691578,63.0311045281422,94.5535254196592
"Philippines","Asia",1976,76.3952171315156,111.45414652613,66.6520371589496,97.2396727793847,68.5823106220906,100.055778151872
"Philippines","Asia",1977,85.5892875658375,121.466199240342,69.4469697761337,98.5574212307481,72.4238256453661,102.782101426197
"Philippines","Asia",1978,89.4479650552012,123.501829698982,70.605139137068,97.485324168055,76.1701227253491,105.168960737913
"Philippines","Asia",1979,93.1270938496843,125.101793006601,74.7815152686779,100.457356255124,80.4655099449852,108.092920687036
"Philippines","Asia",1980,87.6352030906688,114.537585202812,78.0752444346914,102.042896533448,84.6085484553534,110.58180372521
"Philippines","Asia",1981,83.1451633426217,105.726936398419,78.4876572236678,99.8044770103158,87.5052898857385,111.271249539204
"Philippines","Asia",1982,84.0734108510339,104.020443836163,80.5563392791832,99.6689212536464,90.6728734659331,112.185677330713
"Philippines","Asia",1983,89.44406102258,107.682270880687,87.6168183607288,105.482441881101,92.3719847651291,111.207216796141
"Philippines","Asia",1984,77.7900136265198,91.1385174967285,78.7941802425015,92.3149957158952,85.6072788827761,100.297199095044
"Philippines","Asia",1985,74.9133094439837,85.4254984928662,82.7709680902571,94.3857808756195,79.3525179856115,90.4876377228237
"Philippines","Asia",1986,69.2417858627854,76.864040370618,82.761911728337,91.8724848726846,82.0630554380025,91.0966972836704
"Philippines","Asia",1987,85.8945566270336,92.8394971363364,86.5126388497027,93.5075539375453,85.6019889970377,92.5232741681554
"Philippines","Asia",1988,91.1053360054969,95.9095617145761,91.5030425892836,96.3282404200657,91.3817181548879,96.2005182268513
"Philippines","Asia",1989,96.2199131848304,98.6990604901507,96.2165306470771,98.6955907998623,97.0524756665256,99.5530743010426
"Philippines","Asia",1990,100,100,100,100,100,100
"Philippines","Asia",1991,98.1304626223448,95.7154427344732,99.8557948525032,97.3983140250042,99.4212865002116,96.9744990525682
"Philippines","Asia",1992,107.300966896117,102.136987297189,104.398256998652,99.373973575124,99.7577232331782,94.9567707113768
"Philippines","Asia",1993,115.650194155298,107.481547930961,104.320232957494,96.9518486387803,101.868387642827,94.6731829466687
"Philippines","Asia",1994,124.467692381789,112.989451054729,111.789989933505,101.480869085739,106.338341091832,96.5319638865144
"Philippines","Asia",1995,150.474688303087,133.476366291187,117.111995848006,103.882479048005,111.312949640288,98.7385201238173
"Philippines","Asia",1996,163.355871738674,141.654971325722,121.114907816685,105.025479716676,117.820567075751,102.168773445715
"Philippines","Asia",1997,181.462562088578,153.896490200309,127.463417522667,108.100383681895,123.930385103682,105.10405604942
"Philippines","Asia",1998,182.484020018933,151.419009699325,131.129502492241,108.806784329282,123.215192551841,102.23976013996
"Philippines","Asia",1999,176.34993035311,143.204419421696,134.604010575044,109.304773456017,127.012272534913,103.139925892643
"Philippines","Asia",2000,179.065880405889,142.336833309855,139.293812763201,110.722602002284,132.615319509099,105.41396599125
"Philippines","Asia",2001,178.399234630836,138.826674049072,133.37652521326,103.790912723897,136.453660600931,106.185477209294
"Philippines","Asia",2002,175.687207013525,133.87575236631,135.199640532096,103.023742613745,141.428269149386,107.770032093353
"Philippines","Asia",2003,181.422972305923,135.450620274731,135.545175571509,101.198199285642,148.457469318663,110.838534106484
"Philippines","Asia",2004,185.359430744196,135.732902930526,135.111863485794,98.9381839254157,158.401396529835,115.99237920036
"Philippines","Asia",2005,187.925134693069,135.143524208351,135.335485960897,97.3244720727611,165.969107067287,119.354178329683
"Philippines","Asia",2006,172.274769654188,121.835137006017,134.345555938709,95.0110642829362,174.670969107067,123.52976291799
"Philippines","Asia",2007,181.404779776806,126.312095551489,134.615156866638,93.7324946880565,186.228311468472,129.67071926958
"Philippines","Asia",2008,187.079989185435,128.343622601749,139.694730938971,95.8356257403503,193.961066440965,133.06428987473
"Philippines","Asia",2009,187.837261096864,126.971855843035,133.012180806783,89.9118915392261,196.189166314008,132.617471090262
"Philippines","Asia",2010,202.716247127316,134.972037111274,140.711830046919,93.6884073981501,211.162716885315,140.595844999351
"Philippines","Asia",2011,204.364863580218,133.964616291931,141.65090511371,92.8545583547155,218.890181972069,143.486207581124
"Philippines","Asia",2012,211.339816148194,136.349475519253,150.66546844032,97.20438852987,233.520947947524,150.660009816025
"Philippines","Asia",2013,235.631782369399,149.599086033259,156.029969591523,99.0610884914329,249.995768091409,158.718565223205
"Philippines","Asia",2014,251.613885021954,157.220925523306,166.056058880285,103.76012144017,265.326914938637,165.789511692712
"Poland","OECD",1971,83.3372593590532,96.6280277647607,83.5230121546383,96.8434047333246,75.4779076478441,87.5152532242426
"Poland","OECD",1972,86.8804011714377,99.9137749304791,86.3553444816313,99.3099517986368,81.0092563629234,93.161869632245
"Poland","OECD",1973,90.7121452413043,103.37938916041,90.0735989386391,102.651674844487,87.0076086333978,99.1575428946316
"Poland","OECD",1974,94.3143095330529,106.463669996484,94.1361362157402,106.262544787059,92.1345146467294,104.00307876079
"Poland","OECD",1975,98.2842626227851,109.865639639267,99.9357015465572,111.711676724388,96.5468171064283,107.923461330156
"Poland","OECD",1976,105.122191783218,116.346606009766,105.219909439071,116.454757461071,98.9377871961723,109.501862081882
"Poland","OECD",1977,108.765276080817,119.212986760895,109.396496461645,119.904840536424,100.833557289441,110.519367608356
"Poland","OECD",1978,116.046671617822,126.060296152453,118.291891703172,128.49925545168,104.558571497804,113.580892106055
"Poland","OECD",1979,117.7763978632,127.046578940758,121.87398472936,131.466686897047,100.243634873711,108.133812057014
"Poland","OECD",1980,120.6427893911,128.960760113916,122.797438535819,131.263966073296,100.692134514647,107.634565397901
"Poland","OECD",1981,111.882488496282,118.517155590276,112.984505333474,119.684522375839,90.6462712409518,96.0216239085465
"Poland","OECD",1982,113.634306991868,119.292967378136,119.904008130893,125.874881531068,86.3251666453725,90.6239106934099
"Poland","OECD",1983,114.301134454057,118.864303530727,118.849532890647,123.594284689076,91.1190021984413,94.7566862434421
"Poland","OECD",1984,118.824225799971,122.419790090445,114.946723445854,118.424956368025,96.2749857916371,99.1882208550076
"Poland","OECD",1985,122.507146095186,125.233698173427,120.934432064271,123.625981394949,101.569748743276,103.830312460165
"Poland","OECD",1986,124.184323460935,126.090719925855,125.839831873607,127.771642620278,105.90362985122,107.529393071116
"Poland","OECD",1987,128.678853306858,129.932706831806,129.154257129806,130.412743014647,107.570744430101,108.618919430257
"Poland","OECD",1988,125.498607755562,126.058780612534,128.27851801278,128.851099216736,111.835896712912,112.33508498993
"Poland","OECD",1989,119.93253519027,120.229703081982,119.989933364303,120.287243476759,112.155750091418,112.433648726223
"Poland","OECD",1990,100,100,100,100,100,100
"Poland","OECD",1991,100.423586802346,100.218043760792,97.9599060835259,97.7594056066172,92.9843730036699,92.7940562518715
"Poland","OECD",1992,97.9931881421366,97.6286626210567,95.5874580193167,95.2318815899362,95.32291533578,94.968322980511
"Poland","OECD",1993,98.2952129039296,97.8065786334567,97.900165740659,97.4134952848697,98.886681146714,98.3951066348521
"Poland","OECD",1994,96.6230617636253,96.0648243734297,93.3046204694078,92.7655552931101,104.120645522273,103.519091024196
"Poland","OECD",1995,96.688309025425,96.0719289496,96.4765805248422,95.8615502009216,111.358760061503,110.648857058107
"Poland","OECD",1996,101.260150002206,100.577836055627,100.392191471678,99.7157260273027,118.103436881826,117.307629033214
"Poland","OECD",1997,98.0075803959216,97.3395563051628,99.0717941208132,98.3965163012809,125.732336471656,124.875339192352
"Poland","OECD",1998,90.5234573393417,89.9252326317131,92.2346282569882,91.6250952680367,131.534194793351,130.66495042801
"Poland","OECD",1999,87.8321514110454,87.2836307894817,89.8595617037248,89.2983797009239,137.640486564836,136.780907879469
"Poland","OECD",2000,83.9991777545248,83.5051424399396,86.094368405893,85.5880103733928,143.916397552196,143.069963281775
"Poland","OECD",2001,83.7239237621591,83.2423869859265,86.6667507169326,86.1682883196691,145.712158393508,144.874097301077
"Poland","OECD",2002,81.9747758475855,81.5438036267923,85.8018734804278,85.3507807683131,148.687323496887,147.905618327844
"Poland","OECD",2003,85.0257700917889,84.6606902044985,87.9968461754058,87.6190092131655,153.983848726094,153.322679693731
"Poland","OECD",2004,86.0841498540291,85.7482007097585,88.2434690518839,87.8990930202252,161.892069310377,161.260274697301
"Poland","OECD",2005,85.9668774469155,85.6740210210331,89.3560359567038,89.0516339579519,167.634450764168,167.063384004928
"Poland","OECD",2006,89.4127505450643,89.1759235282529,93.842380536286,93.5938207850491,178.015587345085,177.544078525147
"Poland","OECD",2007,88.8961913318497,88.6979497466044,93.4375815247171,93.2292124820683,190.835716079461,190.410145823748
"Poland","OECD",2008,87.497573632586,87.3024510132459,94.8319754366331,94.6204968472713,198.317465492402,197.875210676397
"Poland","OECD",2009,84.5610527458774,84.2906559635799,91.2609382531187,90.9691175714716,203.541296771948,202.890442626634
"Poland","OECD",2010,89.1962960244833,88.0708345433737,97.4098294199853,96.1807311751034,211.139356504346,208.475241249754
"Poland","OECD",2011,87.9342207331747,86.8044008903953,97.9481713733199,96.6896876265049,221.714343617691,218.86565441843
"Poland","OECD",2012,86.0097404316764,84.8870202511311,94.742655865561,93.5059413822378,225.177219037885,222.237889064976
"Poland","OECD",2013,84.7024514411218,83.6662752780973,94.6521725215759,93.4942801196834,228.02505958701,225.235599219614
"Poland","OECD",2014,80.921754357186,79.9692142178085,91.1801530167419,90.1068599776455,235.509892985695,232.737676440572
"Portugal","OECD",1971,37.9742796883008,43.4868154771502,37.397356597185,42.8261433534445,48.7289381906803,55.8026738331633
"Portugal","OECD",1972,38.3944883507733,44.033609990359,38.3287449199709,43.958210611028,52.6348646101577,60.3655159814717
"Portugal","OECD",1973,42.726933584952,48.9855128678132,41.0954985877221,47.115107637564,58.5300702910687,67.1034701260875
"Portugal","OECD",1974,43.5081401932376,49.1927444831911,43.0047552647574,48.6235892388292,59.199366119825,66.9341249284672
"Portugal","OECD",1975,47.5817503859916,51.7947718479619,45.8084545985436,49.8644634842565,56.6254284393702,61.6392024887285
"Portugal","OECD",1976,51.0557511002159,54.0173845926387,48.634202152383,51.4553668374159,60.5325553894822,64.0439177641446
"Portugal","OECD",1977,49.4832881645934,51.7999020952149,47.6330937824019,49.8630888516032,63.924054432059,66.9167285346072
"Portugal","OECD",1978,52.1329162589935,53.9855468305678,52.2167399621009,54.0723493494818,65.7242501185524,68.0598715224753
"Portugal","OECD",1979,57.7620313114083,59.1770708238547,57.4654081304301,58.8731810438345,69.4302881873788,71.1311736811041
"Portugal","OECD",1980,62.6791896320478,63.5244879712348,59.5045705364272,60.307055618697,72.6164964914492,73.5958104270974
"Portugal","OECD",1981,65.6448757150427,65.9616500223033,59.085058457578,59.3701778710659,73.7918159826643,74.1479039656912
"Portugal","OECD",1982,66.9450327092353,66.8580737338936,66.1047350042309,66.0188675426946,75.3675124404987,75.2696129938833
"Portugal","OECD",1983,68.8207110058758,68.43046224669,66.3353474680301,65.9591919959173,75.2366546013338,74.8100241484611
"Portugal","OECD",1984,66.0770901884543,65.4809157677573,66.4706162775454,65.8708913041906,73.8224295138451,73.1563734870991
"Portugal","OECD",1985,63.135175505527,62.4293707140624,65.3366226894061,64.6062073388023,75.8951456543792,75.0466937886348
"Portugal","OECD",1986,71.9157816120816,71.1118161073165,72.2484417271503,71.4407573271534,79.0375345902889,78.1539531291984
"Portugal","OECD",1987,73.2533524933546,72.5564620127915,74.1845138069529,73.4787647904563,84.0815640513107,83.2816601618125
"Portugal","OECD",1988,76.1657225333549,75.6360056354578,77.593645345442,77.0539975387673,90.3783472294754,89.7497844568909
"Portugal","OECD",1989,98.007814125127,97.6366094070212,93.9456779529717,93.589858580679,96.1991200110449,95.8347657241497
"Portugal","OECD",1990,100,100,100,100,100,100
"Portugal","OECD",1991,104.234429455777,104.52725217322,101.096452024265,101.380459313989,104.368130713776,104.661329034232
"Portugal","OECD",1992,115.162410006574,115.532298305301,107.575649230696,107.921169734097,105.505033224685,105.843903149727
"Portugal","OECD",1993,112.419528333186,112.656224753378,106.078157960599,106.30150278887,103.349480470368,103.567080138493
"Portugal","OECD",1994,116.150930677371,116.116078427717,108.819883919101,108.787231423426,104.346521162354,104.315210943961
"Portugal","OECD",1995,124.64931311345,124.263902310885,120.329054786847,119.957002054113,108.815496449431,108.479043188915
"Portugal","OECD",1996,119.700144576573,118.879465922381,119.15215655428,118.335234972181,112.619978030289,111.847841853412
"Portugal","OECD",1997,125.020384536516,123.610519679738,125.507407010142,124.092049962051,117.605181490219,116.278938470149
"Portugal","OECD",1998,137.40336219726,135.171909956852,135.623368729665,133.420823863484,123.240472288752,121.239027610834
"Portugal","OECD",1999,154.07775995854,150.715131218009,145.552218527656,142.375653179088,128.03239031652,125.238181759015
"Portugal","OECD",2000,152.68213459306,148.304949976447,146.554518693315,142.353004309007,132.881333549429,129.071810381588
"Portugal","OECD",2001,152.429830417129,147.016901960745,147.661100980848,142.417514648613,135.463674944325,130.653230827804
"Portugal","OECD",2002,162.824357520168,156.183248888107,153.828047719499,147.553871109059,136.505135269789,130.937507391703
"Portugal","OECD",2003,150.191860672617,143.528793137279,149.625180259096,142.987252766963,135.230171735907,129.230860168314
"Portugal","OECD",2004,153.401820659583,146.246775800508,153.870356466087,146.693457924317,137.679854495687,131.258121488401
"Portugal","OECD",2005,162.008331948318,154.172453377458,157.662054417391,150.036392830793,138.735721188765,132.025472082425
"Portugal","OECD",2006,148.971657944415,141.510332746097,149.878436840788,142.371695136255,140.890073412448,133.833518699622
"Portugal","OECD",2007,144.183620166975,136.689299399499,150.933176016304,143.088029430234,144.401025253162,136.895404287713
"Portugal","OECD",2008,139.434841496898,131.999549229162,147.05149749127,139.210050902183,144.689152605452,136.973676860342
"Portugal","OECD",2009,140.079749945462,132.484585607957,145.098144374128,137.230881247106,140.379847892769,132.768412158234
"Portugal","OECD",2010,125.521091263803,118.659160804097,140.036588127331,132.381131025506,143.045025901448,135.225104878935
"Portugal","OECD",2011,124.184703012983,117.56261665228,136.141203951994,128.881543237373,140.432070975371,132.943601951017
"Portugal","OECD",2012,120.533344687994,114.572589648739,127.7599008426,121.441769750051,134.775170625416,128.110112258777
"Portugal","OECD",2013,115.444005404621,110.343581717432,128.235427318341,122.569866696645,133.251697250185,127.364513150578
"Portugal","OECD",2014,113.010204728114,108.598884362802,126.098537666702,121.176318044293,134.458830803215,129.210269577746
"Qatar","Middle East",1971,18.0221648309155,72.0886593236619,14.1867769861335,56.7471079445338,102.328535139712,409.314140558848
"Qatar","Middle East",1972,19.8667854043419,72.7429988651286,15.6025434765954,57.1293130373801,115.532387806943,423.0262815085
"Qatar","Middle East",1973,27.8031861884096,93.1994128569223,21.9505094614265,73.5805810115423,136.293395427604,456.870818475629
"Qatar","Middle East",1974,24.1202531146513,74.5535096271041,18.8615643913277,58.2993808459219,123.131879762913,380.589446539912
"Qatar","Middle East",1975,39.6369221173433,115.043749560094,31.2725044051176,90.7665371758291,103.678027095682,300.919151814295
"Qatar","Middle East",1976,27.9812283330965,76.5463487732985,23.415306826017,64.0556669493339,119.829593564776,327.809692740421
"Qatar","Middle East",1977,32.5581296177066,85.1520313078481,26.5946525702904,69.5552451838363,106.869178662151,279.504005731779
"Qatar","Middle East",1978,30.8225164094384,76.4141552650659,24.8479276794607,61.6021540386629,116.987722269263,290.032061459215
"Qatar","Middle East",1979,49.9551917613991,115.993518431346,43.1532980923926,100.199853131604,121.766511430991,282.735899712934
"Qatar","Middle East",1980,56.1629391372326,119.346245666619,50.7438902934191,107.830766873516,120.549322607959,256.167310541914
"Qatar","Middle East",1981,68.2031679078712,130.906080339301,63.5317551520723,121.939981662848,115.849915325995,222.357095545055
"Qatar","Middle East",1982,74.1345186932183,127.393613350079,73.6949360300314,126.638229423447,106.339966130398,182.735826274619
"Qatar","Middle East",1983,76.8941156137844,118.451776803111,76.0974488623305,117.224549056535,100.672099915326,155.080645824256
"Qatar","Middle East",1984,85.7093983369538,119.641271578856,86.1932122883628,120.316624777891,116.770745131245,162.999632499919
"Qatar","Middle East",1985,85.9534821448543,110.279939355662,86.522638473914,111.010177664644,101.555884843353,130.298116402793
"Qatar","Middle East",1986,91.674807889404,109.641227526021,91.9068413391557,109.918734867935,105.318585944115,125.95891183266
"Qatar","Middle East",1987,93.5872643866308,105.313328245949,94.7874051942082,106.663841306012,106.265876375953,119.580513368684
"Qatar","Middle East",1988,96.8820819988353,103.631170857181,99.1159120508695,106.020616036436,111.261642675699,119.0124537385
"Qatar","Middle East",1989,103.199536742836,106.09714792568,101.555198038765,104.406639884346,117.157070279424,120.446577652281
"Qatar","Middle East",1990,100,100,100,100,100,100
"Qatar","Middle East",1991,110.453563329111,108.403909576612,110.653489619245,108.600125894351,98.3382726502964,96.513438724827
"Qatar","Middle East",1992,116.264231986469,112.942396786855,115.703669654486,112.3978505215,109.478196443692,106.350247973872
"Qatar","Middle East",1993,122.82722686647,118.832845504958,120.056691948211,116.152409283229,108.028154106689,104.515043404033
"Qatar","Middle East",1994,129.149187376966,124.191945841285,120.505630889451,115.880162229048,109.562870448772,105.357426936597
"Qatar","Middle East",1995,135.390132596662,128.63413795611,124.860185397993,118.62963722444,112.193056731583,106.594600806854
"Qatar","Middle East",1996,141.833330409949,131.8606743655,132.487550754616,123.172019842182,117.098856900931,108.865343525085
"Qatar","Middle East",1997,154.276278153196,139.082402274472,155.89519650655,140.541881699087,152.243861134632,137.250147538039
"Qatar","Middle East",1998,164.307281045093,142.4595005054,163.517965218724,141.775139242463,169.321549534293,146.807026554323
"Qatar","Middle East",1999,181.424124742789,151.239725705022,173.414540718609,144.562734469453,176.577053344623,147.199084749633
"Qatar","Middle East",2000,170.99284886581,137.255642597176,167.322454608136,134.30942393503,190.749364944962,153.114161406074
"Qatar","Middle East",2001,180.8039703527,140.167247374406,184.903087412855,143.345064508989,198.184801016088,153.641637269801
"Qatar","Middle East",2002,213.652239148706,160.407674818272,209.156515743507,157.032336741182,212.420618120237,159.48298773696
"Qatar","Middle East",2003,224.099912797326,159.687961813664,216.534130085038,154.296775330057,220.321761219306,156.995746018547
"Qatar","Middle East",2004,248.292491510251,161.457958960218,255.328277024439,166.033141890209,262.664055884843,170.803402460636
"Qatar","Middle East",2005,267.154016271288,151.929882610673,255.340534742971,145.211582482263,282.345469940728,160.569227827702
"Qatar","Middle East",2006,309.399004772733,149.062678412774,300.173140274266,144.617828715132,356.239415749365,171.629516089775
"Qatar","Middle East",2007,347.695405035419,140.375753008363,339.171071784264,136.934207098651,420.311176968671,169.69306211797
"Qatar","Middle East",2008,374.786446783116,128.43653611862,348.50838887612,119.431240536381,494.554403048264,169.480126602573
"Qatar","Middle East",2009,404.863234699423,121.128158213027,371.313874205164,111.090763118578,553.683319220999,165.652583249023
"Qatar","Middle East",2010,459.436812981242,123.834610973426,423.527158507623,114.155678057547,662.161303979678,178.476093258396
"Qatar","Middle East",2011,504.549713811413,126.07121457965,479.469853673485,119.804540865396,750.730313293819,187.584057284965
"Qatar","Middle East",2012,570.005418184212,134.584612626828,583.612962537348,137.79750504354,787.362404741744,185.90501223069
"Qatar","Middle East",2013,585.633556631611,132.680425015063,618.150616716464,140.047450526909,823.433530906012,186.556097435155
"Qatar","Middle East",2014,624.475058088181,136.855491551553,675.331341454072,148.000791221058,856.191786621507,187.636874047807
"Romania","Non-OECD Europe and Eurasia",1971,68.1160355324728,77.2372327448164,67.6702321270523,76.7317332524615,42.6721705338859,48.3862623754872
"Romania","Non-OECD Europe and Eurasia",1972,70.2990689245291,78.9562879846512,70.7340971846302,79.444889286368,47.1943176870858,53.0062232053328
"Romania","Non-OECD Europe and Eurasia",1973,76.6977382035635,85.4070321462412,76.8372508421051,85.5623869283223,52.1123240401825,58.0298590123016
"Romania","Non-OECD Europe and Eurasia",1974,77.1020464904622,85.0692701826861,77.2065402290911,85.1845616242034,58.5234693713014,64.5709038162982
"Romania","Non-OECD Europe and Eurasia",1975,83.5193443610349,91.0029035345511,83.2091392296485,90.6649031842916,64.5774545689085,70.3637691794785
"Romania","Non-OECD Europe and Eurasia",1976,91.1855474735937,98.1666236303972,89.8139417586142,96.6900091259914,71.6376154925262,77.1221211329619
"Romania","Non-OECD Europe and Eurasia",1977,95.4837886930949,101.830063672421,95.5951920095993,101.948871346145,79.532225035071,84.8182885302316
"Romania","Non-OECD Europe and Eurasia",1978,103.584775788616,109.488131194363,103.007162511425,108.87759940732,85.7402002676685,90.6265831447517
"Romania","Non-OECD Europe and Eurasia",1979,106.18479398824,111.530085564289,102.276936520455,107.425508426782,90.105938694229,94.6418284102988
"Romania","Non-OECD Europe and Eurasia",1980,105.365446100404,109.908244410447,104.774739899156,109.29207009577,93.0793169614783,97.0924026498323
"Romania","Non-OECD Europe and Eurasia",1981,106.160400479189,109.887736422848,104.012869711042,107.664804953629,93.7920247674025,97.0851018805832
"Romania","Non-OECD Europe and Eurasia",1982,104.838018235367,108.036939777792,104.041622560224,107.216243688311,97.5442217456504,100.520587738955
"Romania","Non-OECD Europe and Eurasia",1983,106.171578584732,109.052767556021,104.87368825165,107.719656240417,103.494203202348,106.302735964446
"Romania","Non-OECD Europe and Eurasia",1984,103.912788484719,106.417042656358,103.970784535144,106.476436387023,109.600593385685,112.24192124535
"Romania","Non-OECD Europe and Eurasia",1985,103.895343415358,105.936267102753,104.312284855601,106.36139895494,109.491752261477,111.642611996079
"Romania","Non-OECD Europe and Eurasia",1986,106.942623082504,108.5473004401,107.115607335671,108.722880327321,112.12006385346,113.802428869503
"Romania","Non-OECD Europe and Eurasia",1987,112.216322448668,113.453445180792,111.607477025831,112.837887574767,113.018204685812,114.264167724964
"Romania","Non-OECD Europe and Eurasia",1988,115.139757095619,115.858818810502,112.360512539615,113.06221753596,112.45384330103,113.156131159273
"Romania","Non-OECD Europe and Eurasia",1989,112.80385387142,113.003541190997,111.131529025118,111.328255966529,105.932244384604,106.119767463045
"Romania","Non-OECD Europe and Eurasia",1990,100,100,100,100,100,100
"Romania","Non-OECD Europe and Eurasia",1991,82.9693772905194,83.694425976898,82.4581919116147,83.1787734765134,87.0817679023494,87.8427537441985
"Romania","Non-OECD Europe and Eurasia",1992,73.6120647680373,74.9296800363254,75.1683005459829,76.5137715744448,79.4467645968041,80.868817766739
"Romania","Non-OECD Europe and Eurasia",1993,68.23834233032,69.5543653625658,73.2653116953419,74.678283264742,80.6617540351839,82.2173710461862
"Romania","Non-OECD Europe and Eurasia",1994,66.7592063766084,68.1454952199766,69.1049832382133,70.5399833300935,83.8334650176564,85.5743095178031
"Romania","Non-OECD Europe and Eurasia",1995,69.8810348698905,71.4768017567977,74.8412569653375,76.5502928985083,89.8173081574407,91.8683293893907
